repo_name,owner_name,full_name,owner_type,description,topics,created_at,size_kb,default_branch,default_branch_commit_sha,forks,stargazers,subscribers,license_key,license_name,license_spdx_id,license_url,language,c_ratio,cpp_ratio,makefile_ratio,cmake_ratio,starlark_ratio,meson_ratio,ninja_ratio,qmake_ratio,c_cpp_ratio,build_lang_ratio,total_lang_kb,html_url,git_url,ssh_url,clone_url,zip_default_branch_url,homepage
xmr-stak,fireice-uk,fireice-uk/xmr-stak,User,Free Monero RandomX Miner and unified CryptoNight miner,,2017-10-03T20:01:59Z,5411,master,67cf951b15ccac79763706e392b49ebc95957c51,1790,4063,311,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C++,0.14924726718445314,0.7038111099812376,0.0,0.012854388759246155,0.0,0.0,0.0,0.0,0.8530583771656908,0.012854388759246155,1853.4677734375,https://github.com/fireice-uk/xmr-stak,git://github.com/fireice-uk/xmr-stak.git,git@github.com:fireice-uk/xmr-stak.git,https://github.com/fireice-uk/xmr-stak.git,https://github.com/fireice-uk/xmr-stak/archive/refs/heads/master.zip,
keepalived,acassen,acassen/keepalived,User,Keepalived,"bfd,c,daemon,high-availability,infrastructure,infrastructures,ipvs,keepalived,linux,lvs,multiplexer,netlink,protocol,snmp,vrrp",2012-07-11T12:42:41Z,19807,master,4108ed2aa302a90a8db35f3dcfded5ec56694fe0,736,4059,146,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C,0.933313185145022,0.0,0.008285193225505947,0.0,0.0,0.0,0.0,0.0,0.933313185145022,0.008285193225505947,2824.126953125,https://github.com/acassen/keepalived,git://github.com/acassen/keepalived.git,git@github.com:acassen/keepalived.git,https://github.com/acassen/keepalived.git,https://github.com/acassen/keepalived/archive/refs/heads/master.zip,https://www.keepalived.org
ogre,OGRECave,OGRECave/ogre,Organization,"scene-oriented, flexible 3D engine (C++, Python, C#, Java)","cpp,csharp,directx,engine,metal,ogre3d,opengl,python,rendering,vulkan",2015-11-29T15:57:03Z,443059,master,05286bd53ad8c7ee745cf9542482ba950b03f4ac,981,4058,156,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.1539900209750923,0.7990365188207627,1.8617079182224286e-05,0.013164528865510805,0.0,0.0,0.0,0.0,0.9530265397958549,0.01318314594469303,21663.9951171875,https://github.com/OGRECave/ogre,git://github.com/OGRECave/ogre.git,git@github.com:OGRECave/ogre.git,https://github.com/OGRECave/ogre.git,https://github.com/OGRECave/ogre/archive/refs/heads/master.zip,https://ogrecave.github.io/ogre/
coost,idealvin,idealvin/coost,User,A tiny boost library in C++11.,"benchmark,config,coroutine,json,log,rpc,unit-test",2019-11-10T15:40:14Z,3263,master,0e89c366f707ff4ca4738f879fd5e6934bc57cc4,563,4048,133,other,Other,NOASSERTION,,C++,0.02419878552998593,0.9149865181514126,0.0019238208755476094,0.004875770661034611,0.0,0.0,0.0,0.0,0.9391853036813985,0.00679959153658222,1681.224609375,https://github.com/idealvin/coost,git://github.com/idealvin/coost.git,git@github.com:idealvin/coost.git,https://github.com/idealvin/coost.git,https://github.com/idealvin/coost/archive/refs/heads/master.zip,
NoahGameFrame,ketoo,ketoo/NoahGameFrame,User,"A fast, scalable, distributed game server engine/framework for C++, include the actor library, network library, can be used as a  real time multiplayer game engine ( MMO RPG/MOBA ), which support C#/Lua script/ Unity3d, Cocos2dx and plan to support Unreal.","architecture,game,game-development,game-engine,game-server,gamedev,gameserver,mmo,mmorpg,server-architecture,unity,unity3d",2014-05-16T03:41:33Z,30166,master,857a0f8ebc9716b12a67e2dadc566bab7269d71b,1102,4021,327,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.3025499972374854,0.5792050177329285,0.002712296229323534,0.006106515921594501,0.0,0.0,0.0,0.0,0.881755014970414,0.008818812150918036,9703.7099609375,https://github.com/ketoo/NoahGameFrame,git://github.com/ketoo/NoahGameFrame.git,git@github.com:ketoo/NoahGameFrame.git,https://github.com/ketoo/NoahGameFrame.git,https://github.com/ketoo/NoahGameFrame/archive/refs/heads/master.zip,https://github.com/ketoo/NoahGameFrame/wiki
braft,baidu,baidu/braft,Organization,"An industrial-grade C++ implementation of RAFT consensus algorithm based on brpc,  widely used inside Baidu to build highly-available distributed systems.","distributed-consensus,distributed-storage,raft,raft-consensus-algorithm,raft-cpp,raft-cxx,raft-protocol,state-machine-replication",2018-02-07T11:25:57Z,4751,master,ab0017f0b98d429138d83a04d3ed351197d671a9,888,4020,184,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.0,0.9282912536953919,0.0,0.019846078174811738,0.0031578970516764784,0.0,0.0,0.0,0.9282912536953919,0.023003975226488216,1332.2255859375,https://github.com/baidu/braft,git://github.com/baidu/braft.git,git@github.com:baidu/braft.git,https://github.com/baidu/braft.git,https://github.com/baidu/braft/archive/refs/heads/master.zip,
3proxy,3proxy,3proxy/3proxy,Organization,3proxy - tiny free proxy server,"accounting,c,ipv6,network-management,network-security,portmap,proxy,proxy-server,socks,socks-proxy,socks-server,socks4,socks4a,socks5,socks5-proxy,socks5-server,traffic-shaping",2014-04-08T08:59:11Z,2118,master,6387bed4f282c43ed1fcca715a73fabbecb0390b,787,4019,129,other,Other,NOASSERTION,,C,0.9741737333153045,0.0,0.007990276973645398,0.0,0.0,0.0,0.0,0.0,0.9741737333153045,0.007990276973645398,1870.5595703125,https://github.com/3proxy/3proxy,git://github.com/3proxy/3proxy.git,git@github.com:3proxy/3proxy.git,https://github.com/3proxy/3proxy.git,https://github.com/3proxy/3proxy/archive/refs/heads/master.zip,
tmk_keyboard,tmk,tmk/tmk_keyboard,User,Keyboard firmwares for Atmel AVR and Cortex-M,,2010-10-28T02:01:42Z,28128,master,203b25439f7108542469a0755413617ead5a666d,1709,4014,207,,,,,C,0.918697498726064,0.027261380774162153,0.002134458353103317,0.0,0.0,0.0,0.0,0.0,0.9459588795002262,0.002134458353103317,78136.58984375,https://github.com/tmk/tmk_keyboard,git://github.com/tmk/tmk_keyboard.git,git@github.com:tmk/tmk_keyboard.git,https://github.com/tmk/tmk_keyboard.git,https://github.com/tmk/tmk_keyboard/archive/refs/heads/master.zip,
QtAV,wang-bin,wang-bin/QtAV,User,A cross-platform multimedia framework based on Qt and FFmpeg. 基于Qt和FFmpeg的跨平台高性能音视频播放框架. Recommand to use new sdk https://github.com/wang-bin/mdk-sdk,"c-plus-plus,ffmpeg,multimedia,player,qtav,video",2012-10-29T03:06:40Z,15029,master,8bb780215bcd4a16d098a2a913d01f83b16193d7,1509,4011,287,,,,,C++,0.06519419464527845,0.844113499591893,0.0011053919427479629,0.008336281333493635,0.0,0.0,0.0,0.03265057937933713,0.9093076942371714,0.04209225265557873,3387.1611328125,https://github.com/wang-bin/QtAV,git://github.com/wang-bin/QtAV.git,git@github.com:wang-bin/QtAV.git,https://github.com/wang-bin/QtAV.git,https://github.com/wang-bin/QtAV/archive/refs/heads/master.zip,http://qtav.org
ardour,Ardour,Ardour/ardour,Organization,Mirror of Ardour Source Code,"audio,c-plus-plus,daw,jack,lv2,midi,vst",2013-03-13T17:23:57Z,294126,master,c98a36be0f8c08f583380c175f42cd47916e3968,693,4005,151,other,Other,NOASSERTION,,C++,0.42430962790865806,0.537708681224846,0.00010885521570122941,0.0,0.0,0.0,0.0,0.0,0.9620183091335041,0.00010885521570122941,61623.2099609375,https://github.com/Ardour/ardour,git://github.com/Ardour/ardour.git,git@github.com:Ardour/ardour.git,https://github.com/Ardour/ardour.git,https://github.com/Ardour/ardour/archive/refs/heads/master.zip,http://ardour.org
asmjit,asmjit,asmjit/asmjit,Organization,Low-latency machine code generation,"aarch64,asmjit,assembler,code-generation,compiler,cpp,jit,jit-compilation,x86,x86-64,x86-x64",2014-01-28T21:47:50Z,8725,master,cfc9f813cc6ccda63cad872edb32b38e0662bedb,508,4003,154,zlib,zlib License,Zlib,https://api.github.com/licenses/zlib,C++,0.004244491669124454,0.9554977721670808,0.0,0.0033688282370967536,0.0,0.0,0.0,0.0,0.9597422638362052,0.0033688282370967536,7158.634765625,https://github.com/asmjit/asmjit,git://github.com/asmjit/asmjit.git,git@github.com:asmjit/asmjit.git,https://github.com/asmjit/asmjit.git,https://github.com/asmjit/asmjit/archive/refs/heads/master.zip,https://asmjit.com
Bilibili-plus,ZachL1,ZachL1/Bilibili-plus,User,课程视频、PPT和源代码：侯捷C++系列；台大郭彦甫MATLAB,"bilibili,cpp,houjie,matlab,videos",2021-02-17T09:40:50Z,268233,master,a487a8d7f11dd0a4bb8f897506ed085057e760f1,1029,3998,40,,,,,C++,0.036607194410762746,0.9577388994745655,0.0,0.0,0.0,0.0,0.0,0.0,0.9943460938853282,0.0,422.8271484375,https://github.com/ZachL1/Bilibili-plus,git://github.com/ZachL1/Bilibili-plus.git,git@github.com:ZachL1/Bilibili-plus.git,https://github.com/ZachL1/Bilibili-plus.git,https://github.com/ZachL1/Bilibili-plus/archive/refs/heads/master.zip,
pocketsphinx,cmusphinx,cmusphinx/pocketsphinx,Organization,A small speech recognizer,"c,python,speech-recognition",2014-04-07T10:28:32Z,210354,master,69167fb1db58f316983355a9f717e82bd0abac06,721,3989,159,other,Other,NOASSERTION,,C,0.8948100436978064,0.010794663941705905,0.0,0.007032877532637402,0.0,0.0,0.0,0.0,0.9056047076395122,0.007032877532637402,3088.7294921875,https://github.com/cmusphinx/pocketsphinx,git://github.com/cmusphinx/pocketsphinx.git,git@github.com:cmusphinx/pocketsphinx.git,https://github.com/cmusphinx/pocketsphinx.git,https://github.com/cmusphinx/pocketsphinx/archive/refs/heads/master.zip,
aleth,ethereum,ethereum/aleth,Organization,"Aleth – Ethereum C++ client, tools and libraries","cpp,ethereum,ethereum-client,evm",2013-12-26T21:26:06Z,58058,master,5d1078ac43e0e2eaffb6e58300686d20a0bfb512,2169,3965,468,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C++,0.001794888787520093,0.9480302177908041,0.0006484431800756461,0.019204898853989752,0.0,0.0,0.0,0.0,0.9498251065783242,0.0198533420340654,4037.615234375,https://github.com/ethereum/aleth,git://github.com/ethereum/aleth.git,git@github.com:ethereum/aleth.git,https://github.com/ethereum/aleth.git,https://github.com/ethereum/aleth/archive/refs/heads/master.zip,
StreamFX-Public,Vhonowslend,Vhonowslend/StreamFX-Public,Organization,"StreamFX is a plugin for OBS® Studio which adds many new effects, filters, sources, transitions and encoders! Be it 3D Transform, Blur, complex Masking, or even custom shaders, you'll find it all here.","addon,amd,av1,dnxhr,ffmpeg,h264,h265,intel,libobs,linux,macos,multiplatform,nvidia,obs,obs-studio,obs-studio-plugin,plugin,prores,vp9,windows",2017-06-28T21:19:23Z,17786,root,99352c80405a64693ca8c967fafabe141e768e57,3090,3962,105,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C++,0.0,0.9302265921692165,0.0,0.0513997284986341,0.0,0.0,0.0,0.0,0.9302265921692165,0.0513997284986341,1279.056640625,https://github.com/Vhonowslend/StreamFX-Public,git://github.com/Vhonowslend/StreamFX-Public.git,git@github.com:Vhonowslend/StreamFX-Public.git,https://github.com/Vhonowslend/StreamFX-Public.git,https://github.com/Vhonowslend/StreamFX-Public/archive/refs/heads/root.zip,https://streamfx.vhonowslend.com
i2cdevlib,jrowberg,jrowberg/i2cdevlib,User,I2C device library collection for AVR/Arduino or other C++-based MCUs,,2011-07-26T04:58:39Z,2142,master,8901f7e51099dbf2960bba704706ab82e79b59fc,7510,3961,373,,,,,C++,0.35036893972022676,0.6325136891011969,0.008521053898448129,0.0020809866111492145,0.0,0.0,0.0,0.0,0.9828826288214236,0.010602040509597344,4255.8876953125,https://github.com/jrowberg/i2cdevlib,git://github.com/jrowberg/i2cdevlib.git,git@github.com:jrowberg/i2cdevlib.git,https://github.com/jrowberg/i2cdevlib.git,https://github.com/jrowberg/i2cdevlib/archive/refs/heads/master.zip,http://www.i2cdevlib.com
magspoof,samyk,samyk/magspoof,User,"A portable device that can spoof/emulate any magnetic stripe, credit card or hotel card ""wirelessly"", even on standard magstripe (non-NFC/RFID) readers. It can disable Chip&PIN and predict AMEX card numbers with 100% accuracy.",,2015-11-24T19:44:24Z,341,master,e2a2699584e4dea2f7b726dff3602dbf4b5119d3,611,3954,219,,,,,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6181640625,https://github.com/samyk/magspoof,git://github.com/samyk/magspoof.git,git@github.com:samyk/magspoof.git,https://github.com/samyk/magspoof.git,https://github.com/samyk/magspoof/archive/refs/heads/master.zip,https://samy.pl/magspoof/
openwifi,open-sdr,open-sdr/openwifi,Organization,"open-source IEEE 802.11 WiFi baseband FPGA (chip) design: driver, software","802-11,ad9361,analog-devices,csma,dma,fpga,hardware,hls,ieee80211,linux,mac80211,ofdm,openwifi,sdr,software-defined-radio,verilog,wifi,xilinx,xilinx-fpga,zynq",2019-11-08T11:07:20Z,24705,master,a80935dc8ba26af445cc2f4c4f71e159102007e3,665,3952,132,agpl-3.0,GNU Affero General Public License v3.0,AGPL-3.0,https://api.github.com/licenses/agpl-3.0,C,0.8670603860771001,0.0,0.005555457008678531,0.0,0.0,0.0,0.0,0.0,0.8670603860771001,0.005555457008678531,880.85546875,https://github.com/open-sdr/openwifi,git://github.com/open-sdr/openwifi.git,git@github.com:open-sdr/openwifi.git,https://github.com/open-sdr/openwifi.git,https://github.com/open-sdr/openwifi/archive/refs/heads/master.zip,
StarSpace,facebookresearch,facebookresearch/StarSpace,Organization,"Learning embeddings for classification, retrieval and ranking.",,2017-06-28T17:50:18Z,3115,main,8aee0a950aa607c023e5c91cff518bec335b5df5,531,3950,176,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.0,0.9207755039664347,0.026097889662262605,0.039532363606051765,0.0,0.0,0.0,0.0,0.9207755039664347,0.06563025326831437,140.583984375,https://github.com/facebookresearch/StarSpace,git://github.com/facebookresearch/StarSpace.git,git@github.com:facebookresearch/StarSpace.git,https://github.com/facebookresearch/StarSpace.git,https://github.com/facebookresearch/StarSpace/archive/refs/heads/main.zip,
obs-websocket,obsproject,obsproject/obs-websocket,Organization,Remote-control of OBS Studio through WebSocket,"hacktoberfest,obs-studio,remote-control,websocket",2016-10-09T22:34:28Z,3852,master,eed8a49933786383d11f4868a4e5604a9ee303c6,710,3949,108,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C++,0.026608289236885223,0.9581150894911673,0.0,0.013681090905835056,0.0,0.0,0.0,0.0,0.9847233787280525,0.013681090905835056,545.3466796875,https://github.com/obsproject/obs-websocket,git://github.com/obsproject/obs-websocket.git,git@github.com:obsproject/obs-websocket.git,https://github.com/obsproject/obs-websocket.git,https://github.com/obsproject/obs-websocket/archive/refs/heads/master.zip,
nlp_paper_study,km1994,km1994/nlp_paper_study,User,该仓库主要记录 NLP 算法工程师相关的顶会论文研读笔记,"attention,bert,entity-recognition,gcn,relation-extraction",2019-05-18T07:37:08Z,898947,master,a40009f637ab49052e16d33cfdd83d73c1c5bbd1,658,3947,71,,,,,C++,0.0007508246826971124,0.5965935172723544,0.0,0.0031293914255925443,0.0,0.0,0.0,0.0,0.5973443419550516,0.0031293914255925443,1874.2412109375,https://github.com/km1994/nlp_paper_study,git://github.com/km1994/nlp_paper_study.git,git@github.com:km1994/nlp_paper_study.git,https://github.com/km1994/nlp_paper_study.git,https://github.com/km1994/nlp_paper_study/archive/refs/heads/master.zip,
Reader,binbyu,binbyu/Reader,User,A win32 txt file reader,,2018-09-18T05:23:35Z,49601,master,3509ccd9bbf37b729e32933fcd4517ccee48d9d1,556,3945,31,,,,,C,0.9069520997029242,0.09247878888387585,0.0,0.0,0.0,0.0,0.0,0.0,0.9994308885868001,0.0,5647.1669921875,https://github.com/binbyu/Reader,git://github.com/binbyu/Reader.git,git@github.com:binbyu/Reader.git,https://github.com/binbyu/Reader.git,https://github.com/binbyu/Reader/archive/refs/heads/master.zip,
ceres-solver,ceres-solver,ceres-solver/ceres-solver,Organization,A large scale non-linear optimization library,"bfgs,bundle-adjustment,c-plus-plus,computer-vision,conjugate-gradient,gauss-newton,l-bfgs,levenberg-marquardt,nonlinear-least-squares,nonlinear-optimization-algorithms,nonlinear-programming,numerical-optimization,structure-from-motion,trust-region",2014-01-06T06:44:59Z,32777,master,c29b5257e23f91d6a47c4db9d57350ed4985ea46,1048,3923,101,other,Other,NOASSERTION,,C++,0.004641176386572925,0.9436118381352634,0.0,0.038524196514330804,0.0036572389586554356,0.0,0.0,0.0,0.9482530145218363,0.042181435472986244,4375.953125,https://github.com/ceres-solver/ceres-solver,git://github.com/ceres-solver/ceres-solver.git,git@github.com:ceres-solver/ceres-solver.git,https://github.com/ceres-solver/ceres-solver.git,https://github.com/ceres-solver/ceres-solver/archive/refs/heads/master.zip,http://ceres-solver.org/
scribe,facebookarchive,facebookarchive/scribe,Organization,Scribe is a server for aggregating log data streamed in real time from a large number of servers.,,2009-04-02T04:55:56Z,2265,master,fcd294faffd1e88af1643a3a8c2359c41713f7c2,792,3921,306,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.0,0.7336123062415276,0.0,0.0,0.0,0.0,0.0,0.0,0.7336123062415276,0.0,331.38671875,https://github.com/facebookarchive/scribe,git://github.com/facebookarchive/scribe.git,git@github.com:facebookarchive/scribe.git,https://github.com/facebookarchive/scribe.git,https://github.com/facebookarchive/scribe/archive/refs/heads/master.zip,
cplusplus-_Implementation_Of_Introduction_to_Algorithms,huaxz1986,huaxz1986/cplusplus-_Implementation_Of_Introduction_to_Algorithms,User,《算法导论》第三版中算法的C++实现,,2016-03-26T13:09:22Z,3139,master,947aebb7c9ec8774d8eaf10c6c18eeb94ea97e41,1042,3911,167,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C++,0.0009566722012694073,0.9915724336353052,0.0,0.0,0.0,0.0,0.0,0.0074708941634254004,0.9925291058365746,0.0074708941634254004,1787.4052734375,https://github.com/huaxz1986/cplusplus-_Implementation_Of_Introduction_to_Algorithms,git://github.com/huaxz1986/cplusplus-_Implementation_Of_Introduction_to_Algorithms.git,git@github.com:huaxz1986/cplusplus-_Implementation_Of_Introduction_to_Algorithms.git,https://github.com/huaxz1986/cplusplus-_Implementation_Of_Introduction_to_Algorithms.git,https://github.com/huaxz1986/cplusplus-_Implementation_Of_Introduction_to_Algorithms/archive/refs/heads/master.zip,
mobile-ffmpeg,tanersener,tanersener/mobile-ffmpeg,User,"FFmpeg for Android, iOS and tvOS. Not maintained anymore. Superseded by FFmpegKit.","android,ffmpeg,fontconfig,freetype,fribidi,gmp,gnutls,ios,kvazaar,lame,libass,libtheora,libvorbis,libvpx,libwebp,opencore-amr,speex,wavpack,x264,x265",2018-02-27T13:49:45Z,296252,master,7a9c62f5563bff68da43d07e3286b5d8db50d53f,796,3902,106,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C,0.6101718104180134,0.08898873056697872,0.053379039910875926,0.00484714490784676,0.0,0.00011154336089961642,0.0,0.0,0.6991605409849921,0.0583377281796223,221772.990234375,https://github.com/tanersener/mobile-ffmpeg,git://github.com/tanersener/mobile-ffmpeg.git,git@github.com:tanersener/mobile-ffmpeg.git,https://github.com/tanersener/mobile-ffmpeg.git,https://github.com/tanersener/mobile-ffmpeg/archive/refs/heads/master.zip,https://tanersener.github.io/mobile-ffmpeg
